date,region,min,max
04/03/2020,China_Guangxi,12.8,15.8
05/03/2020,China_Guangxi,12.5,20
06/03/2020,China_Guangxi,17.3,21.5
07/03/2020,China_Guangxi,19.1,23.4
08/03/2020,China_Guangxi,19,26.4
09/03/2020,China_Guangxi,14.2,25.1
10/03/2020,China_Guangxi,14.5,18.4
11/03/2020,China_Guangxi,15.7,21
12/03/2020,China_Guangxi,20.5,25.6
13/03/2020,China_Guangxi,20.2,25.5
18/02/2020,China_Guizhou,1.6,7
19/02/2020,China_Guizhou,2.9,11.2
20/02/2020,China_Guizhou,7.1,13.2
21/02/2020,China_Guizhou,6.8,10.7
22/02/2020,China_Guizhou,8.1,13.6
23/02/2020,China_Guizhou,11.1,14.5
24/02/2020,China_Guizhou,10.1,16.9
25/02/2020,China_Guizhou,12.2,17
26/02/2020,China_Guizhou,12.9,17.9
27/02/2020,China_Guizhou,11,18.3
27/02/2020,China_Guizhou,13.7,17.5
28/02/2020,China_Guizhou,10.4,18.5
28/02/2020,China_Guizhou,13.2,17.6
29/02/2020,China_Guizhou,9.4,12.9
29/02/2020,China_Guizhou,12.1,18.5
01/03/2020,China_Guizhou,8.7,13.3
01/03/2020,China_Guizhou,9.4,14.5
02/03/2020,China_Guizhou,9.3,12.7
02/03/2020,China_Guizhou,9.2,12.4
03/03/2020,China_Guizhou,12.1,16.3
03/03/2020,China_Guizhou,6,10.9
04/03/2020,China_Guizhou,12.8,16.3
04/03/2020,China_Guizhou,5,9.9
05/03/2020,China_Guizhou,5.2,13.7
06/03/2020,China_Guizhou,11.5,16.6
07/03/2020,China_Guizhou,13.6,19.8
08/03/2020,China_Guizhou,11.6,20.9
09/03/2020,China_Guizhou,7.4,16
10/03/2020,China_Guizhou,7.5,13.1
11/03/2020,China_Guizhou,12.8,18
12/03/2020,China_Guizhou,11.2,19.4
13/03/2020,China_Guizhou,13.3,23
18/02/2020,China_Hainan,11.2,17.3
19/02/2020,China_Hainan,14.7,22.8
20/02/2020,China_Hainan,16.8,23.6
21/02/2020,China_Hainan,15.5,24.7
22/02/2020,China_Hainan,15.8,24.5
23/02/2020,China_Hainan,14.8,24.1
24/02/2020,China_Hainan,17.4,25.8
25/02/2020,China_Hainan,16.4,28.3
26/02/2020,China_Hainan,17.4,28.5
27/02/2020,China_Hainan,17.6,30
27/02/2020,China_Hainan,18.9,27.2
28/02/2020,China_Hainan,18.2,29
28/02/2020,China_Hainan,17.3,25.9
29/02/2020,China_Hainan,18.4,29.1
29/02/2020,China_Hainan,18.3,29.3
01/03/2020,China_Hainan,18.1,27.7
01/03/2020,China_Hainan,17.7,30.4
02/03/2020,China_Hainan,16.8,25.1
02/03/2020,China_Hainan,18.5,30.4
03/03/2020,China_Hainan,17.8,25.8
03/03/2020,China_Hainan,17.8,29.6
04/03/2020,China_Hainan,19.5,26.2
04/03/2020,China_Hainan,17.6,27.6
05/03/2020,China_Hainan,18.4,22.5
06/03/2020,China_Hainan,17.9,25.9
07/03/2020,China_Hainan,16.8,30.3
08/03/2020,China_Hainan,18.7,35.1
09/03/2020,China_Hainan,20.1,36.4
10/03/2020,China_Hainan,20.1,33.5
11/03/2020,China_Hainan,18.8,29.2
12/03/2020,China_Hainan,18.9,32.8
13/03/2020,China_Hainan,19.4,34.7
18/02/2020,China_Hebei,2.7,12.3
19/02/2020,China_Hebei,2.9,11.8
20/02/2020,China_Hebei,1.9,8.2
21/02/2020,China_Hebei,2,13.8
22/02/2020,China_Hebei,1.9,12.8
23/02/2020,China_Hebei,3.6,15.4
24/02/2020,China_Hebei,3.5,9.8
25/02/2020,China_Hebei,2.6,10.4
26/02/2020,China_Hebei,2.8,11.4
27/02/2020,China_Hebei,4,10.7
27/02/2020,China_Hebei,4.5,9.1
28/02/2020,China_Hebei,4.2,9.4
28/02/2020,China_Hebei,4.3,14.9
29/02/2020,China_Hebei,4.7,14
29/02/2020,China_Hebei,5.7,15
01/03/2020,China_Hebei,5.3,17.3
01/03/2020,China_Hebei,4.7,13.5
02/03/2020,China_Hebei,5.5,12.7
02/03/2020,China_Hebei,4.3,16.5
03/03/2020,China_Hebei,4.4,18.4
03/03/2020,China_Hebei,2.6,12.7
04/03/2020,China_Hebei,4.7,13.2
04/03/2020,China_Hebei,0.8,9.1
05/03/2020,China_Hebei,1,12.6
06/03/2020,China_Hebei,4.6,17.5
07/03/2020,China_Hebei,7,15.3
08/03/2020,China_Hebei,0.6,9.7
09/03/2020,China_Hebei,1.1,8
10/03/2020,China_Hebei,4.2,12.7
11/03/2020,China_Hebei,5.1,15.4
12/03/2020,China_Hebei,6.1,17.3
13/03/2020,China_Hebei,6.8,18.6
18/02/2020,China_Heilongjiang,-19.8,-13
19/02/2020,China_Heilongjiang,-19.5,-10.3
20/02/2020,China_Heilongjiang,-21.5,-9.7
21/02/2020,China_Heilongjiang,-18.3,-4.1
22/02/2020,China_Heilongjiang,-16.5,-5.6
23/02/2020,China_Heilongjiang,-18.5,-8.8
24/02/2020,China_Heilongjiang,-17.6,-6.1
25/02/2020,China_Heilongjiang,-18.9,-4.1
26/02/2020,China_Heilongjiang,-19.9,-6.9
27/02/2020,China_Heilongjiang,-20.2,-9.5
27/02/2020,China_Heilongjiang,-12.6,-5.5
28/02/2020,China_Heilongjiang,-16.6,-7.3
28/02/2020,China_Heilongjiang,-13.1,-3
29/02/2020,China_Heilongjiang,-14,-4.8
29/02/2020,China_Heilongjiang,-13,-3.5
01/03/2020,China_Heilongjiang,-13.9,-3.8
01/03/2020,China_Heilongjiang,-15.4,-3.7
02/03/2020,China_Heilongjiang,-15.6,-4
02/03/2020,China_Heilongjiang,-11.2,-5.2
03/03/2020,China_Heilongjiang,-19.5,-7.4
03/03/2020,China_Heilongjiang,-16.3,-4.1
04/03/2020,China_Heilongjiang,-16.2,-6.2
04/03/2020,China_Heilongjiang,-18.1,-6.6
05/03/2020,China_Heilongjiang,-19.4,-7.7
06/03/2020,China_Heilongjiang,-16.2,-0.9
07/03/2020,China_Heilongjiang,-11.2,-2.7
08/03/2020,China_Heilongjiang,-27.4,-10.3
09/03/2020,China_Heilongjiang,-23.6,-13.8
10/03/2020,China_Heilongjiang,-19,-9
11/03/2020,China_Heilongjiang,-10.1,-1.5
12/03/2020,China_Heilongjiang,-20.1,-1.1
13/03/2020,China_Heilongjiang,-18.9,-7.6
18/02/2020,China_Henan,2.3,13.9
19/02/2020,China_Henan,4.8,14.6
20/02/2020,China_Henan,4.1,14.9
21/02/2020,China_Henan,6.7,15.8
22/02/2020,China_Henan,4.5,15.2
23/02/2020,China_Henan,6.2,19.3
24/02/2020,China_Henan,4.3,13.6
25/02/2020,China_Henan,3.1,12.9
26/02/2020,China_Henan,4.9,15.5
27/02/2020,China_Henan,4.1,11.2
27/02/2020,China_Henan,1.5,6.3
28/02/2020,China_Henan,2,4.2
28/02/2020,China_Henan,1.5,13.4
29/02/2020,China_Henan,2.4,7
29/02/2020,China_Henan,4.7,17.3
01/03/2020,China_Henan,4.6,18.6
01/03/2020,China_Henan,8.4,16.2
02/03/2020,China_Henan,7.2,17.9
02/03/2020,China_Henan,5.7,12.7
03/03/2020,China_Henan,8.7,19.1
03/03/2020,China_Henan,4.4,13.2
04/03/2020,China_Henan,10.4,16.7
04/03/2020,China_Henan,1.5,10.3
05/03/2020,China_Henan,0.1,14.3
06/03/2020,China_Henan,5.9,15.5
07/03/2020,China_Henan,7.5,20
08/03/2020,China_Henan,1.4,12.6
09/03/2020,China_Henan,-0.1,6.4
10/03/2020,China_Henan,1.8,10.8
11/03/2020,China_Henan,2.7,6.9
12/03/2020,China_Henan,4.8,17.5
13/03/2020,China_Henan,9.2,17.5
18/02/2020,China_Hubei,3.1,13.8
19/02/2020,China_Hubei,5.3,16.1
20/02/2020,China_Hubei,6.2,17.3
21/02/2020,China_Hubei,8.7,14.3
22/02/2020,China_Hubei,7,17.7
23/02/2020,China_Hubei,8.7,18.3
24/02/2020,China_Hubei,11.7,24.8
25/02/2020,China_Hubei,9.1,11.7
26/02/2020,China_Hubei,9.9,15.8
27/02/2020,China_Hubei,7.1,12.9
27/02/2020,China_Hubei,6.9,9.9
28/02/2020,China_Hubei,4.7,7.2
28/02/2020,China_Hubei,5.2,8.1
29/02/2020,China_Hubei,4.7,10.5
29/02/2020,China_Hubei,6,18.3
01/03/2020,China_Hubei,6.4,17.8
01/03/2020,China_Hubei,10,20.5
02/03/2020,China_Hubei,10.2,19.6
02/03/2020,China_Hubei,8.6,15.1
03/03/2020,China_Hubei,11.6,18.5
03/03/2020,China_Hubei,8.2,17.2
04/03/2020,China_Hubei,11.8,13.8
04/03/2020,China_Hubei,6,14.4
05/03/2020,China_Hubei,4.9,13.4
06/03/2020,China_Hubei,6.4,14.1
07/03/2020,China_Hubei,8.7,17.2
08/03/2020,China_Hubei,2,14
09/03/2020,China_Hubei,-1.3,2
10/03/2020,China_Hubei,0.6,8.7
11/03/2020,China_Hubei,5.3,6.1
12/03/2020,China_Hubei,6,8.6
13/03/2020,China_Hubei,8.7,9.6
18/02/2020,China_Hunan,3.2,11.6
19/02/2020,China_Hunan,6.9,11.1
20/02/2020,China_Hunan,5.8,16.4
21/02/2020,China_Hunan,9.5,13.2
22/02/2020,China_Hunan,8.6,14
23/02/2020,China_Hunan,9.4,19.3
24/02/2020,China_Hunan,14,22.2
25/02/2020,China_Hunan,13.2,23.6
26/02/2020,China_Hunan,12.2,17.6
27/02/2020,China_Hunan,13,18.9
27/02/2020,China_Hunan,11,13.9
28/02/2020,China_Hunan,7.2,13.2
28/02/2020,China_Hunan,10.8,18.1
29/02/2020,China_Hunan,7.3,9.4
29/02/2020,China_Hunan,10.4,14.2
01/03/2020,China_Hunan,7.9,12.8
01/03/2020,China_Hunan,11.4,17.2
02/03/2020,China_Hunan,10,17.1
02/03/2020,China_Hunan,9.6,13.9
03/03/2020,China_Hunan,12.2,16.6
03/03/2020,China_Hunan,8.1,10
04/03/2020,China_Hunan,12.4,13.2
04/03/2020,China_Hunan,8.1,11.6
05/03/2020,China_Hunan,7.9,13.2
06/03/2020,China_Hunan,9.5,13.6
07/03/2020,China_Hunan,12.8,18
08/03/2020,China_Hunan,8,20.9
09/03/2020,China_Hunan,2.2,8
10/03/2020,China_Hunan,2.4,7.1
11/03/2020,China_Hunan,5.9,9.3
12/03/2020,China_Hunan,7.9,9.9
13/03/2020,China_Hunan,8.3,11.9
18/02/2020,China_Inner Mongolia,-14.7,-7.8
19/02/2020,China_Inner Mongolia,-16.6,-8.7
20/02/2020,China_Inner Mongolia,-14.1,-3.2
21/02/2020,China_Inner Mongolia,-15.4,-8.5
22/02/2020,China_Inner Mongolia,-15.9,-8.3
23/02/2020,China_Inner Mongolia,-14.6,-4.2
24/02/2020,China_Inner Mongolia,-15.3,-7.3
25/02/2020,China_Inner Mongolia,-14.8,-6.8
26/02/2020,China_Inner Mongolia,-16.7,-8.5
27/02/2020,China_Inner Mongolia,-16.8,-8.1
27/02/2020,China_Inner Mongolia,-8.7,-1.2
28/02/2020,China_Inner Mongolia,-14.3,-2.2
28/02/2020,China_Inner Mongolia,-15.9,-5.2
29/02/2020,China_Inner Mongolia,-10.8,-1
29/02/2020,China_Inner Mongolia,-10.9,-8.5
01/03/2020,China_Inner Mongolia,-18.6,-6.2
01/03/2020,China_Inner Mongolia,-15.9,-8
02/03/2020,China_Inner Mongolia,-16.3,-5.2
02/03/2020,China_Inner Mongolia,-12.3,-2.9
03/03/2020,China_Inner Mongolia,-11.9,-4.7
03/03/2020,China_Inner Mongolia,-19.2,-9.1
04/03/2020,China_Inner Mongolia,-11,-3.2
04/03/2020,China_Inner Mongolia,-19.1,-8.4
05/03/2020,China_Inner Mongolia,-14.4,-2.6
06/03/2020,China_Inner Mongolia,-14.1,-2.3
07/03/2020,China_Inner Mongolia,-22,-4.3
08/03/2020,China_Inner Mongolia,-23.8,-10.8
09/03/2020,China_Inner Mongolia,-13.1,-6
10/03/2020,China_Inner Mongolia,-12,-1.9
11/03/2020,China_Inner Mongolia,-16.5,0.4
12/03/2020,China_Inner Mongolia,-15.9,-6.3
13/03/2020,China_Inner Mongolia,-18,-4
18/02/2020,China_Jiangsu,-0.5,9
19/02/2020,China_Jiangsu,1.3,11.3
20/02/2020,China_Jiangsu,3.3,14.5
21/02/2020,China_Jiangsu,4.3,12.6
22/02/2020,China_Jiangsu,3.2,14
23/02/2020,China_Jiangsu,2.6,16.1
24/02/2020,China_Jiangsu,8.5,20
25/02/2020,China_Jiangsu,8.2,14.6
26/02/2020,China_Jiangsu,6.4,13.4
27/02/2020,China_Jiangsu,5.7,10
27/02/2020,China_Jiangsu,4.7,12.1
28/02/2020,China_Jiangsu,4.5,5.7
28/02/2020,China_Jiangsu,6,7.5
29/02/2020,China_Jiangsu,2.3,5.6
29/02/2020,China_Jiangsu,6,11.4
01/03/2020,China_Jiangsu,4.2,11.5
01/03/2020,China_Jiangsu,5.5,12.3
02/03/2020,China_Jiangsu,2.5,15.6
02/03/2020,China_Jiangsu,2.6,11.3
03/03/2020,China_Jiangsu,5.2,16.6
03/03/2020,China_Jiangsu,2.8,12.9
04/03/2020,China_Jiangsu,7.1,15.2
04/03/2020,China_Jiangsu,-0.1,9.1
05/03/2020,China_Jiangsu,-0.4,10.4
06/03/2020,China_Jiangsu,0.6,15
07/03/2020,China_Jiangsu,8.2,13
08/03/2020,China_Jiangsu,1.5,12.2
09/03/2020,China_Jiangsu,0.9,7
10/03/2020,China_Jiangsu,1,8.8
11/03/2020,China_Jiangsu,4.1,11.4
12/03/2020,China_Jiangsu,6.1,14.5
13/03/2020,China_Jiangsu,7,14.7
18/02/2020,China_Jiangxi,2.1,11.6
19/02/2020,China_Jiangxi,5,9.1
20/02/2020,China_Jiangxi,5.5,17.3
21/02/2020,China_Jiangxi,10.2,21.1
22/02/2020,China_Jiangxi,10.9,16.5
23/02/2020,China_Jiangxi,10.1,21.7
24/02/2020,China_Jiangxi,14.6,25.4
25/02/2020,China_Jiangxi,15.6,26
26/02/2020,China_Jiangxi,16,24.4
27/02/2020,China_Jiangxi,16,21.4
27/02/2020,China_Jiangxi,12.1,18.8
28/02/2020,China_Jiangxi,11.2,18.2
28/02/2020,China_Jiangxi,12.9,24.6
29/02/2020,China_Jiangxi,9.3,11.5
29/02/2020,China_Jiangxi,15.3,18.9
01/03/2020,China_Jiangxi,9.9,13.9
01/03/2020,China_Jiangxi,12.8,16.8
02/03/2020,China_Jiangxi,10.3,18
02/03/2020,China_Jiangxi,11.5,15
03/03/2020,China_Jiangxi,12.3,21.3
03/03/2020,China_Jiangxi,10,12.9
04/03/2020,China_Jiangxi,15,16.3
04/03/2020,China_Jiangxi,8.7,12.6
05/03/2020,China_Jiangxi,7.4,15.5
06/03/2020,China_Jiangxi,10.7,17.8
07/03/2020,China_Jiangxi,13.5,20.1
08/03/2020,China_Jiangxi,12.1,26.4
09/03/2020,China_Jiangxi,7,12.1
10/03/2020,China_Jiangxi,7.9,11.1
11/03/2020,China_Jiangxi,8.6,14
12/03/2020,China_Jiangxi,11.1,13.5
13/03/2020,China_Jiangxi,11.6,14.8
18/02/2020,China_Jilin,-17.8,-5.8
19/02/2020,China_Jilin,-12.8,-3.8
20/02/2020,China_Jilin,-13.3,-3.5
21/02/2020,China_Jilin,-8.6,1.1
22/02/2020,China_Jilin,-9.7,-0.9
23/02/2020,China_Jilin,-11.2,-1
24/02/2020,China_Jilin,-10.6,-3.5
25/02/2020,China_Jilin,-10.4,-3.4
26/02/2020,China_Jilin,-15,-5.7
27/02/2020,China_Jilin,-15.7,-5.6
27/02/2020,China_Jilin,-8.5,-1.6
28/02/2020,China_Jilin,-11.1,-4.6
28/02/2020,China_Jilin,-8.7,-0.5
29/02/2020,China_Jilin,-8.3,0.6
29/02/2020,China_Jilin,-10.8,-3.2
01/03/2020,China_Jilin,-10.8,-0.4
01/03/2020,China_Jilin,-10.9,-4.6
02/03/2020,China_Jilin,-9.5,-2.1
02/03/2020,China_Jilin,-12.3,-3.6
03/03/2020,China_Jilin,-12.2,-5.6
03/03/2020,China_Jilin,-10.3,-2.1
04/03/2020,China_Jilin,-8.8,-1
04/03/2020,China_Jilin,-13.5,-6.2
05/03/2020,China_Jilin,-13.4,-2.9
06/03/2020,China_Jilin,-10,0.7
07/03/2020,China_Jilin,-5,0.2
08/03/2020,China_Jilin,-16,-4.6
09/03/2020,China_Jilin,-12.6,-4.2
10/03/2020,China_Jilin,-9.6,-2
11/03/2020,China_Jilin,-5.9,1.7
12/03/2020,China_Jilin,-7.2,2
13/03/2020,China_Jilin,-7.7,2.5
18/02/2020,China_Liaoning,-9.6,2.9
19/02/2020,China_Liaoning,-4.3,2.2
20/02/2020,China_Liaoning,-5.5,3.4
21/02/2020,China_Liaoning,-1.3,3.3
22/02/2020,China_Liaoning,-4.1,2.9
23/02/2020,China_Liaoning,-2.4,6.7
24/02/2020,China_Liaoning,-2.3,3.4
25/02/2020,China_Liaoning,-2.1,4.3
26/02/2020,China_Liaoning,-3.1,1.8
27/02/2020,China_Liaoning,-4.4,2.6
27/02/2020,China_Liaoning,-1.2,4.4
28/02/2020,China_Liaoning,-3,3.2
28/02/2020,China_Liaoning,-0.4,6
29/02/2020,China_Liaoning,-0.9,5.9
29/02/2020,China_Liaoning,-1.9,4.3
01/03/2020,China_Liaoning,-2.4,10.8
01/03/2020,China_Liaoning,-2.4,2.6
02/03/2020,China_Liaoning,-1.4,4.9
02/03/2020,China_Liaoning,-3.8,4
03/03/2020,China_Liaoning,-3.1,3.9
03/03/2020,China_Liaoning,-4.8,3.2
04/03/2020,China_Liaoning,-0.9,5.1
04/03/2020,China_Liaoning,-6.8,-0.6
05/03/2020,China_Liaoning,-5.2,5.3
06/03/2020,China_Liaoning,-0.8,8.1
07/03/2020,China_Liaoning,-1.6,6
08/03/2020,China_Liaoning,-7,2.1
09/03/2020,China_Liaoning,-5.1,2.9
10/03/2020,China_Liaoning,-1.9,4.7
11/03/2020,China_Liaoning,1.1,8
12/03/2020,China_Liaoning,-2.5,8.7
13/03/2020,China_Liaoning,-2.7,7.1
18/02/2020,China_Ningxia,-5.2,1.5
19/02/2020,China_Ningxia,-3.7,6.6
20/02/2020,China_Ningxia,-4.6,1.7
21/02/2020,China_Ningxia,-4.6,0.7
22/02/2020,China_Ningxia,-3.3,8
23/02/2020,China_Ningxia,1.6,10.9
24/02/2020,China_Ningxia,0.7,7.7
25/02/2020,China_Ningxia,-0.6,9.5
26/02/2020,China_Ningxia,2.6,7.2
27/02/2020,China_Ningxia,1.1,8.3
27/02/2020,China_Ningxia,0.7,5.1
28/02/2020,China_Ningxia,1.7,7.2
28/02/2020,China_Ningxia,1.2,12.3
29/02/2020,China_Ningxia,-0.3,8.6
29/02/2020,China_Ningxia,-0.2,7.5
01/03/2020,China_Ningxia,0.3,8.6
01/03/2020,China_Ningxia,-2.8,3.7
02/03/2020,China_Ningxia,2.3,11.1
02/03/2020,China_Ningxia,-2.3,5
03/03/2020,China_Ningxia,3.1,10.6
03/03/2020,China_Ningxia,-4.1,4.7
04/03/2020,China_Ningxia,3.7,11.4
04/03/2020,China_Ningxia,-3.1,7.7
05/03/2020,China_Ningxia,0.3,9.1
06/03/2020,China_Ningxia,1,11.6
07/03/2020,China_Ningxia,2.5,13.3
08/03/2020,China_Ningxia,-4.6,2.5
09/03/2020,China_Ningxia,-3.7,3.6
10/03/2020,China_Ningxia,-0.3,9.1
11/03/2020,China_Ningxia,0.9,7.7
12/03/2020,China_Ningxia,1.8,7.3
13/03/2020,China_Ningxia,0.1,9.6
18/02/2020,China_Qinghai,-19.4,-11.1
19/02/2020,China_Qinghai,-19.9,-6.5
20/02/2020,China_Qinghai,-22.2,-12.1
21/02/2020,China_Qinghai,-19.6,-7.3
22/02/2020,China_Qinghai,-18.7,-5.4
23/02/2020,China_Qinghai,-15.9,-5
24/02/2020,China_Qinghai,-15.9,-6.6
25/02/2020,China_Qinghai,-16.9,-5.3
26/02/2020,China_Qinghai,-15.6,-4.5
27/02/2020,China_Qinghai,-16.4,-7.5
27/02/2020,China_Qinghai,-16.8,-9.7
28/02/2020,China_Qinghai,-16.4,-4.7
28/02/2020,China_Qinghai,-17.4,-2.6
29/02/2020,China_Qinghai,-15.3,-4.1
29/02/2020,China_Qinghai,-15.3,-7.2
01/03/2020,China_Qinghai,-14.1,-1.8
01/03/2020,China_Qinghai,-16,-8.4
02/03/2020,China_Qinghai,-12.6,-1.7
02/03/2020,China_Qinghai,-17.4,-10.6
03/03/2020,China_Qinghai,-14.2,-4.5
03/03/2020,China_Qinghai,-19.5,-8.5
04/03/2020,China_Qinghai,-14.2,-5.6
04/03/2020,China_Qinghai,-16.7,-3.6
05/03/2020,China_Qinghai,-14.4,-5.8
06/03/2020,China_Qinghai,-14.8,-2.3
07/03/2020,China_Qinghai,-11.4,-1.9
08/03/2020,China_Qinghai,-18.6,-8.6
09/03/2020,China_Qinghai,-17.6,-6.5
10/03/2020,China_Qinghai,-15.2,-5.2
11/03/2020,China_Qinghai,-14.8,-5.4
12/03/2020,China_Qinghai,-12.9,-5.6
13/03/2020,China_Qinghai,-18.5,-8.6
18/02/2020,China_Shaanxi,-2.1,6.3
19/02/2020,China_Shaanxi,-0.3,7.8
20/02/2020,China_Shaanxi,-1.4,3.1
21/02/2020,China_Shaanxi,-2.6,6.3
22/02/2020,China_Shaanxi,-1.4,8.1
23/02/2020,China_Shaanxi,0.5,12.4
24/02/2020,China_Shaanxi,4.2,10
25/02/2020,China_Shaanxi,2.8,13.8
26/02/2020,China_Shaanxi,3.8,13.2
27/02/2020,China_Shaanxi,3.6,8.7
27/02/2020,China_Shaanxi,0.6,2.3
28/02/2020,China_Shaanxi,-0.1,3.6
28/02/2020,China_Shaanxi,1,11.2
29/02/2020,China_Shaanxi,0.1,6.7
29/02/2020,China_Shaanxi,2.7,12
01/03/2020,China_Shaanxi,2.2,12.6
01/03/2020,China_Shaanxi,-0.5,7.1
02/03/2020,China_Shaanxi,3,11.6
02/03/2020,China_Shaanxi,0.3,8.6
03/03/2020,China_Shaanxi,5.1,12.8
03/03/2020,China_Shaanxi,-1.7,7
04/03/2020,China_Shaanxi,5.8,8.4
04/03/2020,China_Shaanxi,-2.1,6.1
05/03/2020,China_Shaanxi,-1.4,8.1
06/03/2020,China_Shaanxi,1.1,12.8
07/03/2020,China_Shaanxi,4.1,13.4
08/03/2020,China_Shaanxi,-3.6,7
09/03/2020,China_Shaanxi,-2.8,1.3
10/03/2020,China_Shaanxi,-1.6,5.7
11/03/2020,China_Shaanxi,0.5,4.1
12/03/2020,China_Shaanxi,2,10.3
13/03/2020,China_Shaanxi,3,9.5
18/02/2020,China_Shandong,-3,7.3
19/02/2020,China_Shandong,0,9.2
20/02/2020,China_Shandong,1.8,10.1
21/02/2020,China_Shandong,2.6,9.6
22/02/2020,China_Shandong,-0.9,6.1
23/02/2020,China_Shandong,0.1,13
24/02/2020,China_Shandong,4,10.3
25/02/2020,China_Shandong,1.8,6.3
26/02/2020,China_Shandong,0.2,8.8
27/02/2020,China_Shandong,-0.8,7.8
27/02/2020,China_Shandong,-0.2,7.3
28/02/2020,China_Shandong,0,5.2
28/02/2020,China_Shandong,0,6.5
29/02/2020,China_Shandong,0,7.2
29/02/2020,China_Shandong,1.7,11.7
01/03/2020,China_Shandong,0.3,11.7
01/03/2020,China_Shandong,-0.5,7.6
02/03/2020,China_Shandong,1.3,8.2
02/03/2020,China_Shandong,-1.4,7.4
03/03/2020,China_Shandong,0.6,14.8
03/03/2020,China_Shandong,-1.7,6.3
04/03/2020,China_Shandong,2.3,11.3
04/03/2020,China_Shandong,-3.5,3.3
05/03/2020,China_Shandong,-3.5,7.6
06/03/2020,China_Shandong,-1.3,11.3
07/03/2020,China_Shandong,4.7,15.3
08/03/2020,China_Shandong,-4.4,8.8
09/03/2020,China_Shandong,-3.4,4.5
10/03/2020,China_Shandong,0,6.8
11/03/2020,China_Shandong,1.9,10.2
12/03/2020,China_Shandong,2.9,13.5
13/03/2020,China_Shandong,4.8,13.7
18/02/2020,China_Shanghai,3,9.4
19/02/2020,China_Shanghai,4,11.7
20/02/2020,China_Shanghai,6.9,14.5
21/02/2020,China_Shanghai,7.8,16.4
22/02/2020,China_Shanghai,7.8,16.8
23/02/2020,China_Shanghai,7.3,15.4
24/02/2020,China_Shanghai,10.5,19.7
25/02/2020,China_Shanghai,10.3,25.1
26/02/2020,China_Shanghai,9.7,13.3
27/02/2020,China_Shanghai,7.8,11
27/02/2020,China_Shanghai,8.4,12
28/02/2020,China_Shanghai,6.9,8.4
28/02/2020,China_Shanghai,9,16.5
29/02/2020,China_Shanghai,7.9,9.2
29/02/2020,China_Shanghai,9.5,11.9
01/03/2020,China_Shanghai,7.7,13.3
01/03/2020,China_Shanghai,9.6,14.4
02/03/2020,China_Shanghai,6.7,15.7
02/03/2020,China_Shanghai,8.2,12.4
03/03/2020,China_Shanghai,8.3,16.7
03/03/2020,China_Shanghai,7.6,11.7
04/03/2020,China_Shanghai,10.2,15.1
04/03/2020,China_Shanghai,4.4,11.1
05/03/2020,China_Shanghai,4,10.1
06/03/2020,China_Shanghai,6.1,14.3
07/03/2020,China_Shanghai,10.5,18.3
08/03/2020,China_Shanghai,6.9,13.5
09/03/2020,China_Shanghai,5.2,6.9
10/03/2020,China_Shanghai,4.6,8.5
11/03/2020,China_Shanghai,6.4,12
12/03/2020,China_Shanghai,8.8,9.9
13/03/2020,China_Shanghai,9.4,11.7
18/02/2020,China_Shanxi,-2,7.1
19/02/2020,China_Shanxi,-0.8,8.9
20/02/2020,China_Shanxi,0,5.3
21/02/2020,China_Shanxi,-1.1,7.7
22/02/2020,China_Shanxi,-2.3,8.2
23/02/2020,China_Shanxi,1.5,14.5
24/02/2020,China_Shanxi,0.7,7
25/02/2020,China_Shanxi,-0.2,11.7
26/02/2020,China_Shanxi,3.5,14.1
27/02/2020,China_Shanxi,3.2,8.3
27/02/2020,China_Shanxi,2.9,6.1
28/02/2020,China_Shanxi,1.1,6
28/02/2020,China_Shanxi,2.6,13
29/02/2020,China_Shanxi,1.7,10.2
29/02/2020,China_Shanxi,4.3,16.8
01/03/2020,China_Shanxi,3,14.5
01/03/2020,China_Shanxi,3.4,10.3
02/03/2020,China_Shanxi,3.8,13.7
02/03/2020,China_Shanxi,1.7,12.5
03/03/2020,China_Shanxi,4.7,15.7
03/03/2020,China_Shanxi,-1.1,8.1
04/03/2020,China_Shanxi,5.4,14.9
04/03/2020,China_Shanxi,-3.5,5.8
05/03/2020,China_Shanxi,-0.9,9.9
06/03/2020,China_Shanxi,2.6,15.8
07/03/2020,China_Shanxi,5.3,15.4
08/03/2020,China_Shanxi,0.7,8.2
09/03/2020,China_Shanxi,0.9,3
10/03/2020,China_Shanxi,1.1,8.7
11/03/2020,China_Shanxi,3.5,11.9
12/03/2020,China_Shanxi,3.4,13.9
13/03/2020,China_Shanxi,5.1,15.5
18/02/2020,China_Sichuan,-5.1,2.2
19/02/2020,China_Sichuan,-3.7,7.2
20/02/2020,China_Sichuan,-2,3.7
21/02/2020,China_Sichuan,-2.2,8.5
22/02/2020,China_Sichuan,-1.9,8.7
23/02/2020,China_Sichuan,-0.2,9
24/02/2020,China_Sichuan,1.1,11
25/02/2020,China_Sichuan,2.4,11.2
26/02/2020,China_Sichuan,2.3,11
27/02/2020,China_Sichuan,2.5,6.1
27/02/2020,China_Sichuan,3.1,9.3
28/02/2020,China_Sichuan,0.4,8.2
28/02/2020,China_Sichuan,2,8.6
29/02/2020,China_Sichuan,0.8,9.7
29/02/2020,China_Sichuan,-0.6,11.7
01/03/2020,China_Sichuan,1,6.5
01/03/2020,China_Sichuan,2.1,5.5
02/03/2020,China_Sichuan,1.4,7.4
